Entity,Day,"People vaccinated (cumulative, per hundred)"
Oceania,2023-01-14,64.83971
Oceania,2023-01-15,64.84056
Oceania,2023-01-16,64.84149
Oceania,2023-01-17,64.842636
Oceania,2023-01-18,64.843796
Oceania,2023-01-19,64.844925
Oceania,2023-01-20,64.846054
Oceania,2023-01-21,64.84718
Oceania,2023-01-22,64.84828
Oceania,2023-01-23,64.84939
Oceania,2023-01-24,64.85054
Oceania,2023-01-25,64.85167
Oceania,2023-01-26,64.852844
Oceania,2023-01-27,64.85398
Oceania,2023-01-28,64.85507
Oceania,2023-01-29,64.85616
Oceania,2023-01-30,64.85727
Oceania,2023-01-31,64.85839
Oceania,2023-02-01,64.85948
Oceania,2023-02-02,64.86057
Oceania,2023-02-03,64.86166
Oceania,2023-02-04,64.86271
Oceania,2023-02-05,64.86376
Oceania,2023-02-06,64.8648
Oceania,2023-02-07,64.86588
Oceania,2023-02-08,64.86696
Oceania,2023-02-09,64.868034
Oceania,2023-02-10,64.86915
Oceania,2023-02-11,64.870224
Oceania,2023-02-12,64.87128
Oceania,2023-02-13,64.87234
Oceania,2023-02-14,64.87335
Oceania,2023-02-15,64.874374
Oceania,2023-02-16,64.875404
Oceania,2023-02-17,64.87644
Oceania,2023-02-18,64.87747
Oceania,2023-02-19,64.87847
Oceania,2023-02-20,64.879486
Oceania,2023-02-21,64.87995
Oceania,2023-02-22,64.8804
Oceania,2023-02-23,64.88086
Oceania,2023-02-24,64.881325
Oceania,2023-02-25,64.88181
Oceania,2023-02-26,64.882256
Oceania,2023-02-27,64.88273
Oceania,2023-02-28,64.8834
Oceania,2023-03-01,64.88405
Oceania,2023-03-02,64.88473
Oceania,2023-03-03,64.8854
Oceania,2023-03-04,64.88604
Oceania,2023-03-05,64.886665
Oceania,2023-03-06,64.887314
Oceania,2023-03-07,64.88754
Oceania,2023-03-08,64.88776
Oceania,2023-03-09,64.88799
Oceania,2023-03-10,64.88823
Oceania,2023-03-11,64.88847
Oceania,2023-03-12,64.888695
Oceania,2023-03-13,64.888916
Oceania,2023-03-14,64.88947
Oceania,2023-03-15,64.890015
Oceania,2023-03-16,64.89058
Oceania,2023-03-17,64.89113
Oceania,2023-03-18,64.89168
Oceania,2023-03-19,64.892204
Oceania,2023-03-20,64.89275
Oceania,2023-03-21,64.893074
Oceania,2023-03-22,64.89341
Oceania,2023-03-23,64.893745
Oceania,2023-03-24,64.89407
Oceania,2023-03-25,64.894394
Oceania,2023-03-26,64.8947
Oceania,2023-03-27,64.89502
Oceania,2023-03-28,64.89533
Oceania,2023-03-29,64.89567
Oceania,2023-03-30,64.895996
Oceania,2023-03-31,64.89634
Oceania,2023-04-01,64.896706
Oceania,2023-04-02,64.897026
Oceania,2023-04-03,64.897385
Oceania,2023-04-04,64.89752
Oceania,2023-04-05,64.89767
Oceania,2023-04-06,64.89782
Oceania,2023-04-07,64.8979
Oceania,2023-04-08,64.89801
Oceania,2023-04-09,64.89809
Oceania,2023-04-10,64.89818
Oceania,2023-04-11,64.89832
Oceania,2023-04-12,64.89864
Oceania,2023-04-13,64.89895
Oceania,2023-04-14,64.89927
Oceania,2023-04-15,64.89958
Oceania,2023-04-16,64.89984
Oceania,2023-04-17,64.90016
Oceania,2023-04-18,64.90051
Oceania,2023-04-19,64.90087
Oceania,2023-04-20,64.90124
Oceania,2023-04-21,64.90157
Oceania,2023-04-22,64.9019
Oceania,2023-04-23,64.90217
Oceania,2023-04-24,64.90254
Oceania,2023-04-25,64.902794
Oceania,2023-04-26,64.90309
Oceania,2023-04-27,64.90346
Oceania,2023-04-28,64.90377
Oceania,2023-04-29,64.904076
Oceania,2023-04-30,64.90434
Oceania,2023-05-01,64.90463
Oceania,2023-05-02,64.90499
Oceania,2023-05-03,64.90531
Oceania,2023-05-04,64.90563
Oceania,2023-05-05,64.905945
Oceania,2023-05-06,64.906265
Oceania,2023-05-07,64.90658
Oceania,2023-05-08,64.9069
Oceania,2023-05-09,64.90722
Oceania,2023-05-10,64.90753
Oceania,2023-05-11,64.90785
Oceania,2023-05-12,64.908165
Oceania,2023-05-13,64.908485
Oceania,2023-05-14,64.908806
Oceania,2023-05-15,64.90912
Oceania,2023-05-16,64.90944
Oceania,2023-05-17,64.90975
Oceania,2023-05-18,64.91007
Oceania,2023-05-19,64.91039
Oceania,2023-05-20,64.910706
Oceania,2023-05-21,64.911026
Oceania,2023-05-22,64.91135
Oceania,2023-05-23,64.91166
Oceania,2023-05-24,64.91198
Oceania,2023-05-25,64.91229
Oceania,2023-05-26,64.91261
Oceania,2023-05-27,64.91293
Oceania,2023-05-28,64.913246
Oceania,2023-05-29,64.91357
Oceania,2023-05-30,64.91388
Oceania,2023-05-31,64.9142
Oceania,2023-06-01,64.91452
Oceania,2023-06-02,64.91483
Oceania,2023-06-03,64.91515
Oceania,2023-06-04,64.91547
Oceania,2023-06-05,64.91579
Oceania,2023-06-06,64.91611
Oceania,2023-06-07,64.91642
Oceania,2023-06-08,64.91674
Oceania,2023-06-09,64.91705
Oceania,2023-06-10,64.91737
Oceania,2023-06-11,64.917694
Oceania,2023-06-12,64.91801
Oceania,2023-06-13,64.91833
Oceania,2023-06-14,64.91865
Oceania,2023-06-15,64.91896
Oceania,2023-06-16,64.91928
Oceania,2023-06-17,64.91959
Oceania,2023-06-18,64.919914
Oceania,2023-06-19,64.920235
Oceania,2023-06-20,64.92055
Oceania,2023-06-21,64.92087
Oceania,2023-06-22,64.92118
Oceania,2023-06-23,64.9215
Oceania,2023-06-24,64.92182
Oceania,2023-06-25,64.922134
Oceania,2023-06-26,64.922455
Oceania,2023-06-27,64.92277
Oceania,2023-06-28,64.92309
Oceania,2023-06-29,64.92341
Oceania,2023-06-30,64.92372
Oceania,2023-07-01,64.92404
Oceania,2023-07-02,64.924355
Oceania,2023-07-03,64.924675
Oceania,2023-07-04,64.92499
Oceania,2023-07-05,64.92531
Oceania,2023-07-06,64.92562
Oceania,2023-07-07,64.92594
Oceania,2023-07-08,64.926254
Oceania,2023-07-09,64.926575
Oceania,2023-07-10,64.92689
Oceania,2023-07-11,64.92721
Oceania,2023-07-12,64.92752
Oceania,2023-07-13,64.92784
Oceania,2023-07-14,64.928154
Oceania,2023-07-15,64.928474
Oceania,2023-07-16,64.92879
Oceania,2023-07-17,64.92911
Oceania,2023-07-18,64.92928
Oceania,2023-07-19,64.92946
Oceania,2023-07-20,64.929634
Oceania,2023-07-21,64.92982
Oceania,2023-07-22,64.92999
Oceania,2023-07-23,64.93017
Oceania,2023-07-24,64.93034
Oceania,2023-07-25,64.93053
Oceania,2023-07-26,64.9307
Oceania,2023-07-27,64.93088
Oceania,2023-07-28,64.93105
Oceania,2023-07-29,64.93124
Oceania,2023-07-30,64.93141
Oceania,2023-07-31,64.93159
Oceania,2023-08-01,64.93176
Oceania,2023-08-02,64.931946
Oceania,2023-08-03,64.93212
Oceania,2023-08-04,64.9323
Oceania,2023-08-05,64.93247
Oceania,2023-08-06,64.932655
Oceania,2023-08-07,64.93283
Oceania,2023-08-08,64.93301
Oceania,2023-08-09,64.93318
Oceania,2023-08-10,64.933365
Oceania,2023-08-11,64.93354
Oceania,2023-08-12,64.933716
Oceania,2023-08-13,64.93389
Oceania,2023-08-14,64.934074
Oceania,2023-08-15,64.93425
Oceania,2023-08-16,64.934425
Oceania,2023-08-17,64.9346
Oceania,2023-08-18,64.934784
Oceania,2023-08-19,64.93496
Oceania,2023-08-20,64.935135
Oceania,2023-08-21,64.93532
Oceania,2023-08-22,64.93549
Oceania,2023-08-23,64.93567
Oceania,2023-08-24,64.935844
Oceania,2023-08-25,64.93603
Oceania,2023-08-26,64.9362
Oceania,2023-08-27,64.93638
Oceania,2023-08-28,64.936554
Oceania,2023-08-29,64.93674
Oceania,2023-08-30,64.93691
Oceania,2023-08-31,64.93709
Oceania,2023-09-01,64.93726
Oceania,2023-09-02,64.93745
Oceania,2023-09-03,64.93762
Oceania,2023-09-04,64.9378
Oceania,2023-09-05,64.93797
Oceania,2023-09-06,64.938156
Oceania,2023-09-07,64.93833
Oceania,2023-09-08,64.93851
Oceania,2023-09-09,64.93868
Oceania,2023-09-10,64.938866
Oceania,2023-09-11,64.93904
Oceania,2023-09-12,64.93922
Oceania,2023-09-13,64.93939
Oceania,2023-09-14,64.939575
Oceania,2023-09-15,64.93975
Oceania,2023-09-16,64.939926
Oceania,2023-09-17,64.9401
Oceania,2023-09-18,64.940285
Oceania,2023-09-19,64.94046
Oceania,2023-09-20,64.940636
Oceania,2023-09-21,64.94081
Oceania,2023-09-22,64.940994
Oceania,2023-09-23,64.94117
Oceania,2023-09-24,64.941345
Oceania,2023-09-25,64.94152
Oceania,2023-09-26,64.9417
Oceania,2023-09-27,64.94188
Oceania,2023-09-28,64.942055
Oceania,2023-09-29,64.94223
Oceania,2023-09-30,64.94241
Oceania,2023-10-01,64.94259
Oceania,2023-10-02,64.942764
Oceania,2023-10-03,64.94294
Oceania,2023-10-04,64.94312
Oceania,2023-10-05,64.9433
Oceania,2023-10-06,64.943474
Oceania,2023-10-07,64.94365
Oceania,2023-10-08,64.94383
Oceania,2023-10-09,64.94401
Oceania,2023-10-10,64.94418
Oceania,2023-10-11,64.94436
Oceania,2023-10-12,64.94454
Oceania,2023-10-13,64.94472
Oceania,2023-10-14,64.94489
Oceania,2023-10-15,64.94507
Oceania,2023-10-16,64.94525
Oceania,2023-10-17,64.94543
Oceania,2023-10-18,64.9456
Oceania,2023-10-19,64.94578
Oceania,2023-10-20,64.94596
Oceania,2023-10-21,64.94614
Oceania,2023-10-22,64.94631
Oceania,2023-10-23,64.94649
Oceania,2023-10-24,64.94667
Oceania,2023-10-25,64.946846
Oceania,2023-10-26,64.94702
Oceania,2023-10-27,64.947205
Oceania,2023-10-28,64.94738
Oceania,2023-10-29,64.947556
Oceania,2023-10-30,64.94773
Oceania,2023-10-31,64.947914
Oceania,2023-11-01,64.94809
Oceania,2023-11-02,64.948265
Oceania,2023-11-03,64.94844
Oceania,2023-11-04,64.94862
Oceania,2023-11-05,64.9488
Oceania,2023-11-06,64.948975
Oceania,2023-11-07,64.94915
Oceania,2023-11-08,64.94933
Oceania,2023-11-09,64.94951
Oceania,2023-11-10,64.949684
Oceania,2023-11-11,64.94986
Oceania,2023-11-12,64.95004
Oceania,2023-11-13,64.95022
Oceania,2023-11-14,64.95039
Oceania,2023-11-15,64.95057
Oceania,2023-11-16,64.95075
Oceania,2023-11-17,64.95093
Oceania,2023-11-18,64.9511
Oceania,2023-11-19,64.95128
Oceania,2023-11-20,64.95146
Oceania,2023-11-21,64.95164
Oceania,2023-11-22,64.95181
Oceania,2023-11-23,64.95199
Oceania,2023-11-24,64.95217
Oceania,2023-11-25,64.95235
Oceania,2023-11-26,64.95252
Oceania,2023-11-27,64.9527
Oceania,2023-11-28,64.95288
Oceania,2023-11-29,64.95306
Oceania,2023-11-30,64.95323
Oceania,2023-12-01,64.95341
Oceania,2023-12-02,64.95359
Oceania,2023-12-03,64.953766
Oceania,2023-12-04,64.95394
Oceania,2023-12-05,64.95394
Oceania,2023-12-06,64.95394
Oceania,2023-12-07,64.95394
Oceania,2023-12-08,64.95394
Oceania,2023-12-09,64.95394
Oceania,2023-12-10,64.95394
Oceania,2023-12-11,64.95394
Oceania,2023-12-12,64.95394
Oceania,2023-12-13,64.95394
Oceania,2023-12-14,64.95394
Oceania,2023-12-15,64.95394
Oceania,2023-12-16,64.95394
Oceania,2023-12-17,64.95394
Oceania,2023-12-18,64.95394
Oceania,2023-12-19,64.95394
Oceania,2023-12-20,64.95394
Oceania,2023-12-21,64.95394
Oceania,2023-12-22,64.95394
Oceania,2023-12-23,64.95394
Oceania,2023-12-24,64.95394
Oceania,2023-12-25,64.95394
Oceania,2023-12-26,64.95394
Oceania,2023-12-27,64.95394
Oceania,2023-12-28,64.95394
Oceania,2023-12-29,64.95394
Oceania,2023-12-30,64.95394
Oceania,2023-12-31,64.95394
Oceania,2024-01-01,64.95394
Oceania,2024-01-02,64.95394
Oceania,2024-01-03,64.95394
Oceania,2024-01-04,64.95394
Oceania,2024-01-05,64.95394
Oceania,2024-01-06,64.95394
Oceania,2024-01-07,64.95394
Oceania,2024-01-08,64.95394
Oceania,2024-01-09,64.95394
Oceania,2024-01-10,64.95394
Oceania,2024-01-11,64.95394
Oceania,2024-01-12,64.95394
Oceania,2024-01-13,64.95394
Oceania,2024-01-14,64.95394
Oceania,2024-01-15,64.95394
Oceania,2024-01-16,64.95394
Oceania,2024-01-17,64.95394
Oceania,2024-01-18,64.95394
Oceania,2024-01-19,64.95394
Oceania,2024-01-20,64.95394
Oceania,2024-01-21,64.95394
Oceania,2024-01-22,64.95394
Oceania,2024-01-23,64.95394
Oceania,2024-01-24,64.95394
Oceania,2024-01-25,64.95394
Oceania,2024-01-26,64.95394
Oceania,2024-01-27,64.95394
Oceania,2024-01-28,64.95394
Oceania,2024-01-29,64.95394
Oceania,2024-01-30,64.95394
Oceania,2024-01-31,64.95394
Oceania,2024-02-01,64.95394
Oceania,2024-02-02,64.95394
Oceania,2024-02-03,64.95394
Oceania,2024-02-04,64.95394
Oceania,2024-02-05,64.95394
Oceania,2024-02-06,64.95394
Oceania,2024-02-07,64.95394
Oceania,2024-02-08,64.95394
Oceania,2024-02-09,64.95394
Oceania,2024-02-10,64.95394
Oceania,2024-02-11,64.95394
Oceania,2024-02-12,64.95394
Oceania,2024-02-13,64.95394
Oceania,2024-02-14,64.95394
Oceania,2024-02-15,64.95394
Oceania,2024-02-16,64.95394
Oceania,2024-02-17,64.95394
Oceania,2024-02-18,64.95394
Oceania,2024-02-19,64.95394
Oceania,2024-02-20,64.95394
Oceania,2024-02-21,64.95394
Oceania,2024-02-22,64.95394
Oceania,2024-02-23,64.95394
Oceania,2024-02-24,64.95394
Oceania,2024-02-25,64.95394
Oceania,2024-02-26,64.95394
Oceania,2024-02-27,64.95394
Oceania,2024-02-28,64.95394
Oceania,2024-02-29,64.95394
Oceania,2024-03-01,64.95394
Oceania,2024-03-02,64.95394
Oceania,2024-03-03,64.95394
Oceania,2024-03-04,64.95394
Oceania,2024-03-05,64.95394
Oceania,2024-03-06,64.95394
Oceania,2024-03-07,64.95394
Oceania,2024-03-08,64.95394
Oceania,2024-03-09,64.95394
Oceania,2024-03-10,64.95394
Oceania,2024-03-11,64.95394
Oceania,2024-03-12,64.95394
Oceania,2024-03-13,64.95394
Oceania,2024-03-14,64.95394
Oceania,2024-03-15,64.95394
Oceania,2024-03-16,64.95394
Oceania,2024-03-17,64.95394
Oceania,2024-03-18,64.95394
Oceania,2024-03-19,64.95394
Oceania,2024-03-20,64.95394
Oceania,2024-03-21,64.95394
Oceania,2024-03-22,64.95394
Oceania,2024-03-23,64.95394
Oceania,2024-03-24,64.95394
Oceania,2024-03-25,64.95394
Oceania,2024-03-26,64.95394
Oceania,2024-03-27,64.95394
Oceania,2024-03-28,64.95394
Oceania,2024-03-29,64.95394
Oceania,2024-03-30,64.95394
Oceania,2024-03-31,64.95394
Oceania,2024-04-01,64.95394
Oceania,2024-04-02,64.95394
Oceania,2024-04-03,64.95394
Oceania,2024-04-04,64.95394
Oceania,2024-04-05,64.95394
Oceania,2024-04-06,64.95394
Oceania,2024-04-07,64.95394
Oceania,2024-04-08,64.95394
Oceania,2024-04-09,64.95394
Oceania,2024-04-10,64.95394
Oceania,2024-04-11,64.95394
Oceania,2024-04-12,64.95394
Oceania,2024-04-13,64.95394
Oceania,2024-04-14,64.95394
Oceania,2024-04-15,64.95394
Oceania,2024-04-16,64.95394
Oceania,2024-04-17,64.95394
Oceania,2024-04-18,64.95394
Oceania,2024-04-19,64.95394
Oceania,2024-04-20,64.95394
Oceania,2024-04-21,64.95394
Oceania,2024-04-22,64.95394
Oceania,2024-04-23,64.95394
Oceania,2024-04-24,64.95394
Oceania,2024-04-25,64.95394
Oceania,2024-04-26,64.95394
Oceania,2024-04-27,64.95394
Oceania,2024-04-28,64.95394
Oceania,2024-04-29,64.95394
Oceania,2024-04-30,64.95394
Oceania,2024-05-01,64.95394
Oceania,2024-05-02,64.95394
Oceania,2024-05-03,64.95394
Oceania,2024-05-04,64.95394
Oceania,2024-05-05,64.95394
Oceania,2024-05-06,64.95394
Oceania,2024-05-07,64.95394
Oceania,2024-05-08,64.95394
Oceania,2024-05-09,64.95394
Oceania,2024-05-10,64.95394
Oceania,2024-05-11,64.95394
Oceania,2024-05-12,64.95394
Oceania,2024-05-13,64.95394
Oceania,2024-05-14,64.95394
Oceania,2024-05-15,64.95394
Oceania,2024-05-16,64.95394
Oceania,2024-05-17,64.95394
Oceania,2024-05-18,64.95394
Oceania,2024-05-19,64.95394
Oceania,2024-05-20,64.95394
Oceania,2024-05-21,64.95394
Oceania,2024-05-22,64.95394
Oceania,2024-05-23,64.95394
Oceania,2024-05-24,64.95394
Oceania,2024-05-25,64.95394
Oceania,2024-05-26,64.95394
Oceania,2024-05-27,64.95394
Oceania,2024-05-28,64.95394
Oceania,2024-05-29,64.95394
Oceania,2024-05-30,64.95394
Oceania,2024-05-31,64.95394
Oceania,2024-06-01,64.95394
Oceania,2024-06-02,64.95394
Oceania,2024-06-03,64.95394
Oceania,2024-06-04,64.95394
Oceania,2024-06-05,64.95394
Oceania,2024-06-06,64.95394
Oceania,2024-06-07,64.95394
Oceania,2024-06-08,64.95394
Oceania,2024-06-09,64.95394
Oceania,2024-06-10,64.95394
Oceania,2024-06-11,64.95394
Oceania,2024-06-12,64.95394
Oceania,2024-06-13,64.95394
Oceania,2024-06-14,64.95394
Oceania,2024-06-15,64.95394
Oceania,2024-06-16,64.95394
Oceania,2024-06-17,64.95394
Oceania,2024-06-18,64.95394
Oceania,2024-06-19,64.95394
Oceania,2024-06-20,64.95394
Oceania,2024-06-21,64.95394
Oceania,2024-06-22,64.95394
Oceania,2024-06-23,64.95394
Oceania,2024-06-24,64.95394
Oceania,2024-06-25,64.95394
Oceania,2024-06-26,64.95394
Oceania,2024-06-27,64.95394
Oceania,2024-06-28,64.95394
Oceania,2024-06-29,64.95394
Oceania,2024-06-30,64.95394
Oceania,2024-07-01,64.95394
Oceania,2024-07-02,64.95394
Oceania,2024-07-03,64.95394
Oceania,2024-07-04,64.95394
Oceania,2024-07-05,64.95394
Oceania,2024-07-06,64.95394
Oceania,2024-07-07,64.95394
Oceania,2024-07-08,64.95394
Oceania,2024-07-09,64.95394
Oceania,2024-07-10,64.95394
Oceania,2024-07-11,64.95394
Oceania,2024-07-12,64.95394
Oceania,2024-07-13,64.95394
Oceania,2024-07-14,64.95394
Oceania,2024-07-15,64.95394
Oceania,2024-07-16,64.95394
Oceania,2024-07-17,64.95394
Oceania,2024-07-18,64.95394
Oceania,2024-07-19,64.95394
Oceania,2024-07-20,64.95394
Oceania,2024-07-21,64.95394
Oceania,2024-07-22,64.95394
Oceania,2024-07-23,64.95394
Oceania,2024-07-24,64.95394
Oceania,2024-07-25,64.95394
Oceania,2024-07-26,64.95394
Oceania,2024-07-27,64.95394
Oceania,2024-07-28,64.95394
Oceania,2024-07-29,64.95394
Oceania,2024-07-30,64.95394
Oceania,2024-07-31,64.95394
Oceania,2024-08-01,64.95394
Oceania,2024-08-02,64.95394
Oceania,2024-08-03,64.95394
Oceania,2024-08-04,64.95394
Oceania,2024-08-05,64.95394
Oceania,2024-08-06,64.95394
Oceania,2024-08-07,64.95394
Oceania,2024-08-08,64.95394
Oceania,2024-08-09,64.95394
Oceania,2024-08-10,64.95394
Oceania,2024-08-11,64.95394
Oceania,2024-08-12,64.95394
Oman,2020-12-28,0.036298454
Oman,2020-12-29,0.07109592
Oman,2020-12-30,0.106612176
Oman,2020-12-31,0.13775231
Oman,2021-01-02,0.15286787
Oman,2021-01-03,0.18658715
Oman,2021-01-04,0.22679663
Oman,2021-01-05,0.26956412
Oman,2021-01-06,0.29607445
Oman,2021-01-07,0.31522787
Oman,2021-01-08,0.31668657
Oman,2021-01-09,0.31759563
Oman,2021-01-10,0.33628392
Oman,2021-01-11,0.38659862
Oman,2021-01-12,0.43653277
Oman,2021-01-13,0.4809281
Oman,2021-01-14,0.5116877
Oman,2021-01-16,0.5237167
Oman,2021-01-17,0.5237167
Oman,2021-01-18,0.5237167
Oman,2021-01-19,0.5237167
Oman,2021-01-20,0.5237167
Oman,2021-01-23,0.5237167
Oman,2021-01-24,0.5237167
Oman,2021-01-25,0.5237167
Oman,2021-01-26,0.5237167
Oman,2021-01-27,0.5237167
Oman,2021-02-08,0.5681332
Oman,2021-02-09,0.6113869
Oman,2021-02-10,0.65453494
Oman,2021-02-11,0.69326454
Oman,2021-02-12,0.7305566
Oman,2021-02-13,0.7383575
Oman,2021-02-14,0.77262646
Oman,2021-02-15,0.7997076
Oman,2021-02-16,0.7997076
Oman,2021-02-17,0.82947356
Oman,2021-02-18,0.8637848
Oman,2021-02-19,0.9080321
Oman,2021-02-20,0.9189407
Oman,2021-02-21,0.9623001
Oman,2021-02-22,0.9953852
Oman,2021-02-23,1.0283011
Oman,2021-03-09,1.596096
Oman,2021-03-10,1.6732594
Oman,2021-03-15,1.8177556
Oman,2021-03-17,1.9200974
Oman,2021-03-22,2.152496
Oman,2021-03-24,2.329253
Oman,2021-03-29,2.5554366
Oman,2021-03-31,2.8009849
Oman,2021-04-05,3.2141361
Oman,2021-04-12,3.572977
Oman,2021-04-14,3.6740081
Oman,2021-04-19,4.197746
Oman,2021-04-21,4.197746
Oman,2021-05-17,4.5779815
Oman,2021-06-07,7.100417
Oman,2021-06-13,9.198074
Oman,2021-06-15,11.3224535
Oman,2021-06-20,14.079657
Oman,2021-07-05,23.187841
Oman,2021-07-07,25.988827
Oman,2021-07-12,28.731483
Oman,2021-07-14,30.378508
Oman,2021-07-25,32.78721
Oman,2021-08-09,42.453335
Oman,2021-08-16,45.57775
Oman,2021-08-23,49.40522
Oman,2021-08-30,52.94065
Oman,2021-09-05,54.80631
Oman,2021-09-13,57.29154
Oman,2021-09-20,59.410698
Oman,2021-09-28,61.22898
Oman,2021-10-11,62.5675
Oman,2021-10-23,64.79891
Oman,2021-11-09,65.31682
Oman,2021-12-16,65.97385
Oman,2021-12-19,65.98533
Oman,2021-12-26,65.998795
Oman,2022-01-17,66.56959
Oman,2022-01-31,67.25759
Oman,2022-02-07,67.529755
Oman,2022-02-14,67.75579
Oman,2022-02-21,67.90663
Oman,2022-02-28,68.087524
Oman,2022-03-07,68.20809
Oman,2022-03-22,68.54765
Oman,2022-03-28,68.82817
Oman,2022-10-25,69.33347
Pakistan,2021-02-02,0
Pakistan,2021-02-10,0.011172723
Pakistan,2021-02-17,0.021652794
Pakistan,2021-02-21,0.02990636
Pakistan,2021-03-14,0.1436188
Pakistan,2021-03-31,0.32827157
Pakistan,2021-04-06,0.3842349
Pakistan,2021-04-08,0.45711815
Pakistan,2021-04-13,0.5334413
Pakistan,2021-04-28,0.8617129
Pakistan,2021-05-11,1.1537621
Pakistan,2021-05-13,1.2027313
Pakistan,2021-05-20,1.4968909
Pakistan,2021-05-21,1.5696772
Pakistan,2021-05-24,1.7005185
Pakistan,2021-05-27,1.9258832
Pakistan,2021-06-01,2.2478678
Pakistan,2021-06-02,2.341676
Pakistan,2021-06-03,2.4296014
Pakistan,2021-06-05,2.6115932
Pakistan,2021-06-09,2.9880168
Pakistan,2021-06-12,3.3375592
Pakistan,2021-06-13,3.4152799
Pakistan,2021-06-15,3.655325
Pakistan,2021-06-16,3.819805
Pakistan,2021-07-01,5.430782
Pakistan,2021-07-03,5.542784
Pakistan,2021-07-04,5.7557726
Pakistan,2021-07-07,6.0312476
Pakistan,2021-07-10,6.2865496
Pakistan,2021-07-11,6.541471
Pakistan,2021-07-13,6.7482624
Pakistan,2021-07-14,6.9212327
Pakistan,2021-07-15,7.1139917
Pakistan,2021-07-16,7.2940464
Pakistan,2021-07-17,7.462145
Pakistan,2021-07-26,8.231474
Pakistan,2021-07-28,8.52249
Pakistan,2021-07-29,9.014366
Pakistan,2021-07-30,9.2896385
Pakistan,2021-07-31,9.575531
Pakistan,2021-08-01,9.883516
Pakistan,2021-08-03,10.72893
Pakistan,2021-08-04,11.127303
Pakistan,2021-08-05,11.517254
Pakistan,2021-08-06,11.853001
Pakistan,2021-08-07,12.223731
Pakistan,2021-08-09,12.688202
Pakistan,2021-08-10,13.040327
Pakistan,2021-08-11,13.380301
Pakistan,2021-08-12,13.664958
Pakistan,2021-08-13,13.913953
Pakistan,2021-08-15,14.092418
Pakistan,2021-08-17,14.593574
Pakistan,2021-08-18,14.720409
Pakistan,2021-08-20,14.960323
Pakistan,2021-08-21,15.200435
Pakistan,2021-08-24,15.56157
Pakistan,2021-08-26,16.393795
Pakistan,2021-08-29,17.01989
Pakistan,2021-08-31,17.969538
Pakistan,2021-09-01,18.342863
Pakistan,2021-09-02,18.669672
Pakistan,2021-09-05,19.30815
Pakistan,2021-09-06,19.740099
Pakistan,2021-09-07,20.083614
Pakistan,2021-09-08,20.341505
Pakistan,2021-09-09,20.597185
Pakistan,2021-09-10,20.846714
Pakistan,2021-09-12,21.087673
Pakistan,2021-09-14,21.665445
Pakistan,2021-09-16,21.91064
Pakistan,2021-09-17,22.337614
Pakistan,2021-09-19,22.535612
Pakistan,2021-09-20,22.769953
Pakistan,2021-09-22,23.073166
Pakistan,2021-09-27,23.757513
Pakistan,2021-09-28,23.966234
Pakistan,2021-09-30,24.44195
Pakistan,2021-10-04,25.251879
Pakistan,2021-10-05,25.47227
Pakistan,2021-10-07,25.870565
Pakistan,2021-10-11,26.452093
Pakistan,2021-10-12,26.650604
Pakistan,2021-10-20,27.73082
Pakistan,2021-10-21,27.885044
Pakistan,2021-10-23,28.17656
Pakistan,2021-10-26,28.453394
Pakistan,2021-10-28,28.780815
Pakistan,2021-11-01,29.268818
Pakistan,2021-11-02,29.506687
Pakistan,2021-11-04,30.084345
Pakistan,2021-11-05,30.356518
Pakistan,2021-11-07,30.620033
Pakistan,2021-11-08,30.889763
Pakistan,2021-11-09,31.242981
Pakistan,2021-11-10,31.507582
Pakistan,2021-11-11,31.737118
Pakistan,2021-11-12,31.956095
Pakistan,2021-11-14,32.09482
Pakistan,2021-11-15,32.17337
Pakistan,2021-11-16,32.225708
Pakistan,2021-11-17,32.27504
Pakistan,2021-11-18,32.313084
Pakistan,2021-11-19,32.353283
Pakistan,2021-11-22,32.51232
Pakistan,2021-11-23,32.58423
Pakistan,2021-11-24,32.657993
Pakistan,2021-11-26,32.787426
Pakistan,2021-11-28,32.82675
Pakistan,2021-11-29,32.944046
Pakistan,2021-12-01,33.14713
Pakistan,2021-12-02,33.26882
Pakistan,2021-12-05,33.56826
Pakistan,2021-12-06,33.739788
Pakistan,2021-12-08,34.13243
Pakistan,2021-12-09,34.337147
Pakistan,2021-12-10,34.56832
Pakistan,2021-12-12,34.78987
Pakistan,2021-12-13,34.96425
Pakistan,2021-12-14,35.18124
Pakistan,2021-12-15,35.426235
Pakistan,2021-12-16,35.686474
Pakistan,2021-12-19,36.312115
Pakistan,2021-12-20,36.557907
Pakistan,2021-12-21,36.84525
Pakistan,2021-12-22,37.14798
Pakistan,2021-12-24,37.78685
Pakistan,2021-12-27,38.679264
Pakistan,2021-12-28,39.047695
Pakistan,2021-12-30,39.795
Pakistan,2022-01-03,40.29606
Pakistan,2022-01-04,40.44341
Pakistan,2022-01-05,40.567745
Pakistan,2022-01-06,40.682762
Pakistan,2022-01-07,40.810013
Pakistan,2022-01-11,41.202305
Pakistan,2022-01-12,41.36102
Pakistan,2022-01-13,41.49556
Pakistan,2022-01-14,41.63219
Pakistan,2022-01-17,41.898594
Pakistan,2022-01-18,42.017387
Pakistan,2022-01-19,42.137333
Pakistan,2022-01-20,42.254932
Pakistan,2022-01-24,42.59563
Pakistan,2022-01-27,42.768898
Pakistan,2022-02-01,43.321854
